    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	27152	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	27584	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	28016	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	28448	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	28872	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	29304	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	29736	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	30168	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	30600	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	31032	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	31464	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	31896	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	32328	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	32752	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	33184	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	33616	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	34048	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	34480	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	34912	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	35344	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	35776	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	36208	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	36640	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	37064	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	37496	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	37928	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	38360	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	38792	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	39224	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	39656	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	40088	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	40520	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	40944	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	41376	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	41808	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	42240	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	42672	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	43104	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	43536	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	43968	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	44400	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	44824	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	45256	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	45688	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	46120	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	46552	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	46984	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	47416	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	47848	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	48280	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	48712	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	49136	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	49568	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	50000	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	50432	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	50864	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	51296	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	51728	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	52160	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	52592	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	53016	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	53448	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	53880	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	54312	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	54744	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	55176	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	55608	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	56040	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	56472	13456	26856	 5000	   20	
    0	18112	65024	    0	    0	    0	    0	 3887	45056	    0	    0	    0	 3383	56896	13456	26856	 5000	   20	
