%Time	 Word0	 Word1	 Word2	 Word3	 Word4	 Word5	 Word6	 Word7	 Word8	 Word9	 Word10	 Word11	 Word12	 Word13	 Word14	 Word15	 Word16	 Word17
0.8000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 58248	 13456	 26856	  9000	    20
0.8200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 59056	 13456	 26856	  9000	    20
0.8400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 59864	 13456	 26856	  9000	    20
0.8600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 60672	 13456	 26856	  9000	    20
0.8800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 61480	 13456	 26856	  9000	    20
0.9000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 62288	 13456	 26856	  9000	    20
0.9200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 63096	 13456	 26856	  9000	    20
0.9400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 63904	 13456	 26856	  9000	    20
0.9600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 64712	 13456	 26856	  9000	    20
0.9800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3383	 65520	 13456	 26856	  9000	    20
1.0000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	   792	 13456	 26856	  9000	    20
1.0200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  1600	 13456	 26856	  9000	    20
1.0400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  2408	 13456	 26856	  9000	    20
1.0600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  3224	 13456	 26856	  9000	    20
1.0800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  4032	 13456	 26856	  9000	    20
1.1000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  4840	 13456	 26856	  9000	    20
1.1200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  5648	 13456	 26856	  9000	    20
1.1400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  6456	 13456	 26856	  9000	    20
1.1600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  7264	 13456	 26856	  9000	    20
1.1800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  8072	 13456	 26856	  9000	    20
1.2000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  8880	 13456	 26856	  9000	    20
1.2200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	  9688	 13456	 26856	  9000	    20
1.2400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 10496	 13456	 26856	  9000	    20
1.2600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 11304	 13456	 26856	  9000	    20
1.2800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 12112	 13456	 26856	  9000	    20
1.3000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 12920	 13456	 26856	  9000	    20
1.3200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 13728	 13456	 26856	  9000	    20
1.3400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 14536	 13456	 26856	  9000	    20
1.3600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 15344	 13456	 26856	  9000	    20
1.3800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 16152	 13456	 26856	  9000	    20
1.4000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 16960	 13456	 26856	  9000	    20
1.4200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 17768	 13456	 26856	  9000	    20
1.4400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 18576	 13456	 26856	  9000	    20
1.4600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 19384	 13456	 26856	  9000	    20
1.4800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 20200	 13456	 26856	  9000	    20
