%Time	 Word0	 Word1	 Word2	 Word3	 Word4	 Word5	 Word6	 Word7	 Word8	 Word9	 Word10	 Word11	 Word12	 Word13	 Word14	 Word15	 Word16	 Word17
0.3800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 42240	 13456	 26856	  5000	    20
0.4000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 43104	 13456	 26856	  5000	    20
0.4200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 43968	 13456	 26856	  5000	    20
0.4400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 44824	 13456	 26856	  5000	    20
0.4600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 45688	 13456	 26856	  5000	    20
0.4800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 46552	 13456	 26856	  5000	    20
0.5000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 47416	 13456	 26856	  5000	    20
0.5200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 48280	 13456	 26856	  5000	    20
0.5400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 49136	 13456	 26856	  5000	    20
0.5600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 50000	 13456	 26856	  5000	    20
0.5800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 50864	 13456	 26856	  5000	    20
0.6000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 51728	 13456	 26856	  5000	    20
0.6200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 52592	 13456	 26856	  5000	    20
0.6400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 53448	 13456	 26856	  5000	    20
0.6600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 54312	 13456	 26856	  5000	    20
0.6800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 55176	 13456	 26856	  5000	    20
0.7000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 56040	 13456	 26856	  5000	    20
0.7200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 56896	 13456	 26856	  5000	    20
0.7400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 57760	 13456	 26856	  5000	    20
0.7600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 58624	 13456	 26856	  5000	    20
0.7800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 59488	 13456	 26856	  5000	    20
0.8000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 60352	 13456	 26856	  5000	    20
0.8200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 61208	 13456	 26856	  5000	    20
0.8400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 62072	 13456	 26856	  5000	    20
0.8600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 62936	 13456	 26856	  5000	    20
0.8800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 63800	 13456	 26856	  5000	    20
0.9000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 64664	 13456	 26856	  5000	    20
0.9200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3383	 65520	 13456	 26856	  5000	    20
0.9400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	   848	 13456	 26856	  5000	    20
0.9600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  1712	 13456	 26856	  5000	    20
0.9800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  2576	 13456	 26856	  5000	    20
1.0000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  3432	 13456	 26856	  5000	    20
1.0200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  4296	 13456	 26856	  5000	    20
1.0400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  5160	 13456	 26856	  5000	    20
1.0600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  6024	 13456	 26856	  5000	    20
1.0800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  6888	 13456	 26856	  5000	    20
1.1000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  7744	 13456	 26856	  5000	    20
1.1200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  8608	 13456	 26856	  5000	    20
1.1400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	  9472	 13456	 26856	  5000	    20
1.1600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 10336	 13456	 26856	  5000	    20
1.1800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 11200	 13456	 26856	  5000	    20
1.2000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 12056	 13456	 26856	  5000	    20
1.2200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 12920	 13456	 26856	  5000	    20
1.2400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 13784	 13456	 26856	  5000	    20
1.2600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 14648	 13456	 26856	  5000	    20
1.2800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 15504	 13456	 26856	  5000	    20
1.3000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 16368	 13456	 26856	  5000	    20
1.3200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 17232	 13456	 26856	  5000	    20
1.3400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 18096	 13456	 26856	  5000	    20
1.3600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 18960	 13456	 26856	  5000	    20
1.3800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 19816	 13456	 26856	  5000	    20
1.4000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 20680	 13456	 26856	  5000	    20
1.4200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 21544	 13456	 26856	  5000	    20
1.4400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 22408	 13456	 26856	  5000	    20
1.4600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 23272	 13456	 26856	  5000	    20
1.4800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 24128	 13456	 26856	  5000	    20
1.5000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 24992	 13456	 26856	  5000	    20
1.5200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 25856	 13456	 26856	  5000	    20
1.5400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 26720	 13456	 26856	  5000	    20
1.5600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 27576	 13456	 26856	  5000	    20
1.5800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 28440	 13456	 26856	  5000	    20
1.6000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 29304	 13456	 26856	  5000	    20
1.6200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 30168	 13456	 26856	  5000	    20
1.6400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 31032	 13456	 26856	  5000	    20
1.6600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 31888	 13456	 26856	  5000	    20
1.6800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 32752	 13456	 26856	  5000	    20
1.7000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 33616	 13456	 26856	  5000	    20
1.7200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 34480	 13456	 26856	  5000	    20
1.7400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 35344	 13456	 26856	  5000	    20
1.7600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 36200	 13456	 26856	  5000	    20
1.7800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 37064	 13456	 26856	  5000	    20
1.8000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 37928	 13456	 26856	  5000	    20
1.8200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 38792	 13456	 26856	  5000	    20
1.8400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 39648	 13456	 26856	  5000	    20
1.8600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 40512	 13456	 26856	  5000	    20
1.8800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 41376	 13456	 26856	  5000	    20
1.9000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 42240	 13456	 26856	  5000	    20
1.9200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 43104	 13456	 26856	  5000	    20
1.9400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 43960	 13456	 26856	  5000	    20
1.9600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 44824	 13456	 26856	  5000	    20
1.9800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 45688	 13456	 26856	  5000	    20
2.0000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 46552	 13456	 26856	  5001	    20
2.0200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 47416	 13456	 26856	  5001	    20
2.0400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 48272	 13456	 26856	  5001	    20
2.0600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 49136	 13456	 26856	  5001	    20
2.0800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 50000	 13456	 26856	  5001	    20
2.1000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 50864	 13456	 26856	  5001	    20
2.1200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 51720	 13456	 26856	  5001	    20
2.1400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 52584	 13456	 26856	  5001	    20
2.1600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 53448	 13456	 26856	  5001	    20
2.1800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 54312	 13456	 26856	  5001	    20
2.2000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 55176	 13456	 26856	  5001	    20
2.2200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 56032	 13456	 26856	  5001	    20
2.2400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 56896	 13456	 26856	  5001	    20
2.2600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 57760	 13456	 26856	  5001	    20
2.2800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 58624	 13456	 26856	  5001	    20
2.3000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 59488	 13456	 26856	  5001	    20
2.3200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 60344	 13456	 26856	  5001	    20
2.3400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 61208	 13456	 26856	  5001	    20
2.3600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 62072	 13456	 26856	  5001	    20
2.3800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 62936	 13456	 26856	  5001	    20
2.4000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 63792	 13456	 26856	  5001	    20
2.4200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 64656	 13456	 26856	  5001	    20
2.4400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3384	 65520	 13456	 26856	  5001	    20
2.4600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	   848	 13456	 26856	  5001	    20
2.4800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  1712	 13456	 26856	  5001	    20
2.5000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  2568	 13456	 26856	  5001	    20
2.5200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  3432	 13456	 26856	  5001	    20
2.5400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  4296	 13456	 26856	  5001	    20
2.5600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  5160	 13456	 26856	  5001	    20
2.5800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  6024	 13456	 26856	  5001	    20
2.6000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  6880	 13456	 26856	  5001	    20
2.6200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  7744	 13456	 26856	  5001	    20
2.6400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  8608	 13456	 26856	  5001	    20
2.6600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	  9472	 13456	 26856	  5001	    20
2.6800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 10328	 13456	 26856	  5001	    20
2.7000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 11192	 13456	 26856	  5001	    20
2.7200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 12056	 13456	 26856	  5001	    20
2.7400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 12920	 13456	 26856	  5001	    20
2.7600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 13784	 13456	 26856	  5001	    20
2.7800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 14640	 13456	 26856	  5001	    20
2.8000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 15504	 13456	 26856	  5001	    20
2.8200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 16368	 13456	 26856	  5001	    20
2.8400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 17232	 13456	 26856	  5001	    20
2.8600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 18096	 13456	 26856	  5001	    20
2.8800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 18952	 13456	 26856	  5001	    20
2.9000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 19816	 13456	 26856	  5001	    20
2.9200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 20680	 13456	 26856	  5001	    20
2.9400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 21544	 13456	 26856	  5001	    20
2.9600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 22400	 13456	 26856	  5001	    20
2.9800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 23264	 13456	 26856	  5001	    20
3.0000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 24128	 13456	 26856	  5001	    20
3.0200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 24992	 13456	 26856	  5001	    20
3.0400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 25856	 13456	 26856	  5001	    20
3.0600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 26712	 13456	 26856	  5001	    20
3.0800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 27576	 13456	 26856	  5001	    20
3.1000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 28440	 13456	 26856	  5001	    20
3.1200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 29304	 13456	 26856	  5001	    20
3.1400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 30168	 13456	 26856	  5001	    20
3.1600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 31024	 13456	 26856	  5001	    20
3.1800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 31888	 13456	 26856	  5001	    20
3.2000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 32752	 13456	 26856	  5001	    20
3.2200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 33616	 13456	 26856	  5001	    20
3.2400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 34472	 13456	 26856	  5001	    20
3.2600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 35336	 13456	 26856	  5001	    20
3.2800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 36200	 13456	 26856	  5001	    20
3.3000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 37064	 13456	 26856	  5001	    20
3.3200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 37928	 13456	 26856	  5001	    20
3.3400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 38784	 13456	 26856	  5001	    20
3.3600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 39648	 13456	 26856	  5001	    20
3.3800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 40512	 13456	 26856	  5001	    20
3.4000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 41376	 13456	 26856	  5001	    20
3.4200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 42232	 13456	 26856	  5001	    20
3.4400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 43096	 13456	 26856	  5001	    20
3.4600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 43960	 13456	 26856	  5001	    20
3.4800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 44824	 13456	 26856	  5001	    20
3.5000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 45688	 13456	 26856	  5001	    20
3.5200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 46544	 13456	 26856	  5001	    20
3.5400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 47408	 13456	 26856	  5001	    20
3.5600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 48272	 13456	 26856	  5001	    20
3.5800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 49136	 13456	 26856	  5001	    20
3.6000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 50000	 13456	 26856	  5001	    20
3.6200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 50856	 13456	 26856	  5001	    20
3.6400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 51720	 13456	 26856	  5001	    20
3.6600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 52584	 13456	 26856	  5001	    20
3.6800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 53448	 13456	 26856	  5001	    20
3.7000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 54304	 13456	 26856	  5001	    20
3.7200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 55168	 13456	 26856	  5001	    20
3.7400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 56032	 13456	 26856	  5001	    20
3.7600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 56896	 13456	 26856	  5001	    20
3.7800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 57760	 13456	 26856	  5001	    20
3.8000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 58616	 13456	 26856	  5001	    20
3.8200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 59480	 13456	 26856	  5001	    20
3.8400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 60344	 13456	 26856	  5001	    20
3.8600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 61208	 13456	 26856	  5001	    20
3.8800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 62072	 13456	 26856	  5001	    20
3.9000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 62928	 13456	 26856	  5001	    20
3.9200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 63792	 13456	 26856	  5001	    20
3.9400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 64656	 13456	 26856	  5001	    20
3.9600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3385	 65520	 13456	 26856	  5001	    20
3.9800	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3386	   840	 13456	 26856	  5001	    20
4.0000	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3386	  1704	 13456	 26856	  5001	    20
4.0200	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3386	  2568	 13456	 26856	  5001	    20
4.0400	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3386	  3432	 13456	 26856	  5001	    20
4.0600	     0	 18112	 65024	     0	     0	     0	     0	  7775	 24576	     0	     0	     0	  3386	  4296	 13456	 26856	  5001	    20
